capture_ts,captured_url,http_status,db_page,db_wiki,db_first_write,db_last_write,deleted_live,n_revisions
20260606233349,https://prowiki.org/dse/wiki.cgi?AgentNestedSimplerTestQW99221,200,AgentNestedSimplerTestQW99221,dse,2026-05-28T22:27:46Z,2026-05-28T22:27:46Z,0,1
20260606233412,https://prowiki.org/dse/wiki.cgi?AgentYahooApiExampleKk,200,AgentYahooApiExampleKk,dse,2026-05-28T19:49:54Z,2026-05-28T19:49:54Z,0,1
20260606233412,https://www.wikiservice.at/dse/wiki.cgi?action=edit&id=TestSeite&section=5,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260606233459,https://prowiki.org/dse/wiki.cgi?AgentShortJsonDataLinkV1,200,AgentShortJsonDataLinkV1,dse,2026-05-28T01:07:45Z,2026-05-28T01:07:45Z,0,1
20260606233543,https://prowiki.org/dse/wiki.cgi?AgentClarkEcoProxyTests,200,AgentClarkEcoProxyTests,dse,2026-06-01T12:59:39Z,2026-06-01T12:59:39Z,0,1
20260606233605,https://prowiki.org/dse/wiki.cgi?AgentHowEnrollmentLinkJun,200,AgentHowEnrollmentLinkJun,dse,2026-06-01T03:39:40Z,2026-06-01T03:39:40Z,0,1
20260606233628,https://prowiki.org/dse/wiki.cgi?AgentNestedTextYahooArchivedDDD88420,200,AgentNestedTextYahooArchivedDDD88420,dse,2026-05-28T22:23:09Z,2026-05-28T22:23:09Z,0,1
20260606233713,https://prowiki.org/dse/wiki.cgi?AgentTBEcuadorDataCitations48291,200,AgentTBEcuadorDataCitations48291,dse,2026-05-29T23:07:00Z,2026-05-29T23:07:00Z,0,1
20260606233759,https://prowiki.org/dse/wiki.cgi?NodeNewUniqueAA77,200,NodeNewUniqueAA77,dse,2026-05-26T16:13:41Z,2026-06-18T18:44:41Z,0,2
20260606233909,https://prowiki.org/dse/wiki.cgi?AgentTempTemple,200,AgentTempTemple,dse,2026-06-01T00:12:10Z,2026-06-22T02:59:08Z,0,3
20260606233932,https://prowiki.org/dse/wiki.cgi?AgentClarkEcoProxyTests4,200,AgentClarkEcoProxyTests4,dse,2026-06-01T13:18:55Z,2026-06-01T13:18:55Z,0,1
20260606234020,https://prowiki.org/dse/wiki.cgi?AgentCofcRspaceManifestFormatTrialsOne,200,AgentCofcRspaceManifestFormatTrialsOne,dse,2026-05-28T15:06:11Z,2026-05-28T15:06:11Z,0,1
20260606234041,https://prowiki.org/dse/wiki.cgi?AgentRowsTextProxyJJM33771,200,AgentRowsTextProxyJJM33771,dse,2026-05-28T21:41:55Z,2026-05-28T21:41:55Z,0,1
20260606234103,https://prowiki.org/dse/wiki.cgi?FooWindow15X,200,FooWindow15X,dse,2026-05-26T15:56:54Z,2026-06-18T20:14:18Z,0,3
20260606234159,https://www.wikiservice.at/dse/wiki.cgi?action=edit&id=TestSeite&section=6,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260606234438,https://prowiki.org/dse/wiki.cgi?AgentYahooPureMdHistLinksVv,200,AgentYahooPureMdHistLinksVv,dse,2026-05-28T23:59:44Z,2026-05-28T23:59:44Z,0,1
20260606234458,https://prowiki.org/dse/wiki.cgi?AgentWinX1779995593,200,AgentWinX1779995593,dse,2026-05-28T19:40:02Z,2026-05-28T19:40:02Z,0,1
20260606234559,https://prowiki.org/dse/wiki.cgi?AgentYahooQueryDirectJj,200,AgentYahooQueryDirectJj,dse,2026-05-28T19:25:26Z,2026-05-28T19:25:26Z,0,1
20260606234713,https://prowiki.org/dse/wiki.cgi?AgentUniqueXYZ125,200,AgentUniqueXYZ125,dse,2026-06-01T14:39:34Z,2026-06-01T14:43:05Z,0,2
20260606234838,https://prowiki.org/dse/wiki.cgi?AgentShortJsonDataLinkV2,200,AgentShortJsonDataLinkV2,dse,2026-05-28T01:08:11Z,2026-05-28T01:08:11Z,0,1
20260606234856,https://prowiki.org/dse/wiki.cgi?AnotherQXlLink2026,200,AnotherQXlLink2026,dse,2026-05-27T03:59:28Z,2026-05-27T03:59:28Z,0,1
20260606234911,https://prowiki.org/dse/wiki.cgi?AgentCharlestonPartFourSources92843,200,AgentCharlestonPartFourSources92843,dse,2026-05-28T14:20:39Z,2026-05-28T14:20:39Z,0,1
20260606234924,https://prowiki.org/dse/wiki.cgi?SandboxAgent0RouteMemgator,200,SandboxAgent0RouteMemgator,dse,2026-06-01T14:20:47Z,2026-06-01T14:20:47Z,0,1
20260606234938,https://prowiki.org/dse/wiki.cgi?AgentHealthdataTBTest,200,AgentHealthdataTBTest,dse,2026-05-29T23:18:26Z,2026-05-29T23:18:26Z,0,1
20260606235042,https://prowiki.org/dse/wiki.cgi?Agent0ClarkTest589,200,Agent0ClarkTest589,dse,2026-06-01T15:18:17Z,2026-06-18T18:32:55Z,0,2
20260606235141,https://www.wikiservice.at/dse/wiki.cgi?action=edit&id=TestSeite&section=7,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260606235143,https://prowiki.org/dse/wiki.cgi?FederalLinksForSFReportsZZ,200,FederalLinksForSFReportsZZ,dse,2026-05-26T16:44:55Z,2026-06-18T18:43:50Z,0,2
20260606235156,https://prowiki.org/dse/wiki.cgi?AgentNineCorsmirrorJsonLibraryRefs12914X,200,AgentNineCorsmirrorJsonLibraryRefs12914X,dse,2026-05-28T16:26:16Z,2026-05-28T16:26:16Z,0,1
20260606235231,https://prowiki.org/dse/wiki.cgi?BridgeUniqueABC9876ForQ,200,BridgeUniqueABC9876ForQ,dse,2026-05-27T00:40:33Z,2026-06-22T08:44:06Z,0,5
20260606235241,https://prowiki.org/dse/wiki.cgi?SandboxTryRR84727,200,SandboxTryRR84727,dse,2026-05-30T23:48:48Z,2026-05-30T23:48:48Z,0,1
20260607071614,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/TwitterFanClub/Context&section=7,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607072140,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/Twollars/RecentChanges&days=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607072140,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/Twollars/RecentChanges&days=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607072140,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/Twollars/RecentChanges&days=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607072615,https://wikiservice.at/support/wiki.cgi?Admin/Template/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607072655,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/NouvellesD%E9marchesCoop%E9ratives/RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607072655,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/NouvellesD%E9marchesCoop%E9ratives/RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607072655,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/NouvellesD%E9marchesCoop%E9ratives/RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607073036,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/Tontine/RecentChanges&from=,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607073036,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/Tontine/RecentChanges&from=,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607073036,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/Tontine/RecentChanges&from=,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607073456,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/ClaimID/Context&section=3,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607073652,https://www.wikiservice.at/dse/wiki.cgi?WillkommenImWiki,200,WillkommenImWiki,dse,2026-06-18T17:15:53Z,2026-07-02T16:46:05Z,0,2327
20260607073812,https://www.wikiservice.at/dse/wiki.cgi?WikiWeb,200,WikiWeb,dse,2026-06-22T02:57:53Z,2026-06-22T02:57:53Z,0,1
20260607074316,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/RecentChanges&id=EN/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607074316,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/RecentChanges&id=EN/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607074316,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/RecentChanges&id=EN/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607075014,https://www.wikiservice.at/dse/wiki.cgi?RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607075014,https://www.wikiservice.at/dse/wiki.cgi?RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607075014,https://www.wikiservice.at/dse/wiki.cgi?RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607075531,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/Tontine/RecentChanges&days=14,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607075531,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/Tontine/RecentChanges&days=14,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607075531,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/Tontine/RecentChanges&days=14,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607080734,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/Context&section=3,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607081352,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=SandBox&section=7,200,SandBox,dse,2026-05-26T16:45:52Z,2026-06-22T08:38:38Z,0,8
20260607081352,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=SandBox&section=7,200,SandBox,fractal,2026-05-26T11:55:49Z,2026-06-22T08:51:08Z,0,3
20260607081352,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=SandBox&section=7,200,SandBox,probier,2026-06-09T09:24:03Z,2026-06-22T08:37:25Z,0,21
20260607081717,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/RecentChanges&days=3,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607081717,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/RecentChanges&days=3,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607081717,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/RecentChanges&days=3,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607083955,https://wikiservice.at/buecher/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607083955,https://wikiservice.at/buecher/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607083955,https://wikiservice.at/buecher/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607102903,https://www.wikiservice.at/gruender/wiki.cgi?MattisManzel/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607105027,https://prowiki.org/prowiki/wiki.cgi?action=edit&id=Context&section=4,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607105206,https://prowiki.org/dse/wiki.cgi?action=editprefs&lang=1&oldid=RecentChanges&id=RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607105206,https://prowiki.org/dse/wiki.cgi?action=editprefs&lang=1&oldid=RecentChanges&id=RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607105206,https://prowiki.org/dse/wiki.cgi?action=editprefs&lang=1&oldid=RecentChanges&id=RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607111611,https://prowiki.org/prowiki/wiki.cgi?AutomaticSubpages/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607112550,https://prowiki.org/prowiki/wiki.cgi?Demo/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607113937,https://www.wikiservice.at/gruender/wiki.cgi?WillkommenImWiki,200,WillkommenImWiki,dse,2026-06-18T17:15:53Z,2026-07-02T16:46:05Z,0,2327
20260607114545,https://prowiki.org/prowiki/wiki.cgi?action=editprefs&oldid=Context&id=Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607192910,https://prowiki.org/dse/wiki.cgi?action=browse&id=RecentChanges&days=3,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607192910,https://prowiki.org/dse/wiki.cgi?action=browse&id=RecentChanges&days=3,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607192910,https://prowiki.org/dse/wiki.cgi?action=browse&id=RecentChanges&days=3,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607193128,https://prowiki.org/fractal/wiki.cgi?action=browse&id=WikiGlossaire/RecentChanges&from=,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260607193128,https://prowiki.org/fractal/wiki.cgi?action=browse&id=WikiGlossaire/RecentChanges&from=,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260607193128,https://prowiki.org/fractal/wiki.cgi?action=browse&id=WikiGlossaire/RecentChanges&from=,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260607193831,https://www.wikiservice.at/gruender/wiki.cgi?Landwirtschaft%D6kologie/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607201657,https://www.wikiservice.at/gruender/wiki.cgi?ChristopheDucamp/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607203418,https://prowiki.org/prowiki/wiki.cgi?search=StartSeite&title=off&word=on&case=on,200,StartSeite,dse,2026-05-26T11:27:48Z,2026-06-22T19:28:18Z,0,456
20260607203418,https://prowiki.org/prowiki/wiki.cgi?search=StartSeite&title=off&word=on&case=on,200,StartSeite,probier,2026-05-26T14:14:20Z,2026-05-26T14:14:20Z,0,1
20260607203418,https://prowiki.org/prowiki/wiki.cgi?search=StartSeite&title=off&word=on&case=on,200,Startseite,dse,2026-06-20T21:32:10Z,2026-06-20T21:32:10Z,0,1
20260607203430,https://www.wikiservice.at/gruender/wiki.cgi?WorkBench/HwO/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260607204515,https://prowiki.org/prowiki/wiki.cgi?action=edit&id=Context&section=5,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608104642,https://wikiservice.at/fractal/wiki.cgi?GlossaireTechnique/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608104642,https://wikiservice.at/fractal/wiki.cgi?GlossaireTechnique/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608104642,https://wikiservice.at/fractal/wiki.cgi?GlossaireTechnique/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608105749,https://wikiservice.at/support/wiki.cgi?FranceR%E9gions/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608113223,https://wikiservice.at/support/wiki.cgi?action=edit&id=Context&section=3,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608113650,https://wikiservice.at/fractal/wiki.cgi?DossierProjets/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608120310,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/ConstruireDesBlocs/RecentChanges&days=3,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608120310,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/ConstruireDesBlocs/RecentChanges&days=3,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608120310,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/ConstruireDesBlocs/RecentChanges&days=3,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608120950,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=EN/SandWiki/RecentChanges&days=30,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608120950,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=EN/SandWiki/RecentChanges&days=30,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608120950,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=EN/SandWiki/RecentChanges&days=30,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608121239,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&days=30,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608121239,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&days=30,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608121239,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&days=30,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608200050,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&lang=2&oldid=FR/ClaimID/RecentChanges&id=FR/ClaimID/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608200050,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&lang=2&oldid=FR/ClaimID/RecentChanges&id=FR/ClaimID/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608200050,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&lang=2&oldid=FR/ClaimID/RecentChanges&id=FR/ClaimID/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608200525,https://wikiservice.at/prowiki/wiki.cgi?action=edit&id=Admin/TemplateTest/Context&section=1,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608200849,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=ChristopheDucamp/RecentChanges&days=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608200849,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=ChristopheDucamp/RecentChanges&days=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608200849,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=ChristopheDucamp/RecentChanges&days=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608202123,https://wikiservice.at/support/wiki.cgi?action=edit&id=TestSeite&section=28,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260608202323,https://wikiservice.at/fractal/wiki.cgi?FR/LesOiesSauvages/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608202533,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/WikiUp/RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608202533,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/WikiUp/RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608202533,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/WikiUp/RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608204619,https://wikiservice.at/prowiki/wiki.cgi?action=editprefs&oldid=SandBox/Context&id=SandBox/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608204704,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/NouvellesD%E9marchesCoop%E9ratives/RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608204704,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/NouvellesD%E9marchesCoop%E9ratives/RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608204704,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/NouvellesD%E9marchesCoop%E9ratives/RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608205122,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=EN/BarCampBank/Context&section=20,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608205207,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/TestPage/SousSousWiki/RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608205207,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/TestPage/SousSousWiki/RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608205207,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/TestPage/SousSousWiki/RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608205230,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=ChristopheDucamp/TestGabaritLaurent/RecentChanges&days=7,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608205230,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=ChristopheDucamp/TestGabaritLaurent/RecentChanges&days=7,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608205230,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=ChristopheDucamp/TestGabaritLaurent/RecentChanges&days=7,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608205417,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/BankingVRM/RecentChanges&id=EN/BankingVRM/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608205417,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/BankingVRM/RecentChanges&id=EN/BankingVRM/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608205417,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/BankingVRM/RecentChanges&id=EN/BankingVRM/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608205459,https://wikiservice.at/gruender/wiki.cgi?action=browse&id=RecentChanges&days=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608205459,https://wikiservice.at/gruender/wiki.cgi?action=browse&id=RecentChanges&days=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608205459,https://wikiservice.at/gruender/wiki.cgi?action=browse&id=RecentChanges&days=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260608205924,https://wikiservice.at/prowiki/wiki.cgi?Admin/Template/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260608205942,https://wikiservice.at/dict/es/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260608205942,https://wikiservice.at/dict/es/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260608205942,https://wikiservice.at/dict/es/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260609110438,https://prowiki.org/dse/wiki.cgi?AgentRspaceSlashAnchorsQ7628,200,AgentRspaceSlashAnchorsQ7628,dse,2026-05-28T17:42:49Z,2026-05-28T17:42:49Z,0,1
20260609110823,https://prowiki.org/dse/wiki.cgi?AgentClarkNewsletterRefDX,200,AgentClarkNewsletterRefDX,dse,2026-06-01T14:43:12Z,2026-06-01T14:43:12Z,0,1
20260609111111,https://prowiki.org/dse/wiki.cgi?TempRdr4ABC,200,TempRdr4ABC,dse,2026-05-26T16:02:52Z,2026-05-26T16:02:52Z,0,1
20260609111215,https://prowiki.org/dse/wiki.cgi?AgentClarkCorsEncodedFinalReadersWQ741,200,AgentClarkCorsEncodedFinalReadersWQ741,dse,2026-06-01T14:39:06Z,2026-06-01T14:39:06Z,0,1
20260609111311,https://prowiki.org/dse/wiki.cgi?AgentDailyRowsSecondBWAQZ84151,200,AgentDailyRowsSecondBWAQZ84151,dse,2026-05-28T21:06:46Z,2026-05-28T21:06:46Z,0,1
20260609111432,https://prowiki.org/dse/wiki.cgi?AgentXMLCatalogPartFourTextLinksZZ,200,AgentXMLCatalogPartFourTextLinksZZ,dse,2026-05-28T14:18:29Z,2026-05-28T14:18:29Z,0,1
20260609111611,https://prowiki.org/dse/wiki.cgi?AgentClarkMetaEncodedB0199,200,AgentClarkMetaEncodedB0199,dse,2026-06-01T15:07:35Z,2026-06-01T15:07:35Z,0,1
20260609111653,https://prowiki.org/dse/wiki.cgi?AgentClarkMetaTitlesC01992,200,AgentClarkMetaTitlesC01992,dse,2026-06-01T15:09:51Z,2026-06-18T18:44:35Z,0,2
